# x,y,z
99.8888888889,181.4444444444,407.2222222222,838.6666666667,1707.6666666667,3388.1111111111,6971.5555555556,12850.1111111111,23351.2222222222,42565.4444444444,77934.4444444444,143935.1111111111,268228.7777777778,500937.8888888889,925610.7777777778,1709194.4444444443,3127649.6666666665,5632453.0000000000,9836191.3333333321,16446009.0000000000
0.0316227766,0.0428133240,0.0579639395,0.0784759970,0.1062467831,0.1438449888,0.1947483040,0.2636650899,0.3569698847,0.4832930239,0.6543189130,0.8858667904,1.1993539462,1.6237767392,2.1983926489,2.9763514416,4.0296113202,5.4555947812,7.3861998221,10.0000000000
